pub_date,headline,abstract,lead_paragraph,snippet,news_desk,date
2024-11-12 11:45:14+00:00,Israel Intensifies Strikes in Lebanon Amid Push for Cease-Fire,The conflict between Israel and Hezbollah has deepened in recent days despite diplomatic efforts to move toward a temporary truce.,"Israel’s military struck neighborhoods south of Beirut where Hezbollah holds sway and issued sweeping new evacuation warnings across southern Lebanon on Tuesday, intensifying Israel’s conflict with the militant group just as diplomatic momentum appeared to be building toward talks aimed at a temporary cease-fire.",The conflict between Israel and Hezbollah has deepened in recent days despite diplomatic efforts to move toward a temporary truce.,Foreign,2024-11-12
2024-11-12 11:56:14+00:00,Gary Lineker to Leave BBC’s ‘Match of the Day’,"After a 26-year run, the voice of the broadcaster’s popular soccer highlights show will leave at the end of the 2025 season, the network said Tuesday.","Gary Lineker, the prolific English sports personality and former soccer star, will leave the BBC’s flagship soccer program “Match of the Day” after this Premier League season, the broadcaster said on Tuesday.","After a 26-year run, the voice of the broadcaster’s popular soccer highlights show will leave at the end of the 2025 season, the network said Tuesday.",Express,2024-11-12
2024-11-12 12:29:36+00:00,"Where Asia Meets Europe, Allies Become Rivals in a Tangle of Interests","In the volatile Caucasus region, Russia and Iran, often seen as united in their aims, are vying to secure trade routes and influence. That leaves Western countries facing an unusual dilemma.","Russia’s domestic intelligence agency patrols the meandering river, alongside cameras, watchtowers and three rows of barbed-wire fencing.","In the volatile Caucasus region, Russia and Iran, often seen as united in their aims, are vying to secure trade routes and influence. That leaves Western countries facing an unusual dilemma.",Foreign,2024-11-12
2024-11-12 12:38:50+00:00,"Russian Doctor, Accused of Antiwar Stance, Is Jailed After Child’s Testimony","The mother of a 7-year-old boy accused the Moscow pediatrician, Nadezhda Buyanova, of telling him that his father’s death while fighting in Ukraine was justified.","A 68-year-old Russian doctor was convicted on Tuesday and sentenced to five and a half years in prison, according to her legal team, on accusations that she told a young boy during a medical appointment that his father, who was killed while fighting in Ukraine, deserved to die.","The mother of a 7-year-old boy accused the Moscow pediatrician, Nadezhda Buyanova, of telling him that his father’s death while fighting in Ukraine was justified.",Foreign,2024-11-12
2024-11-12 13:00:36+00:00,"Doubts Grow Over the Booming Trump Trade, and Trumponomics","The stunning post-election stock market rally could be in jeopardy if the president-elect’s agenda spurs inflation, and adds to the deficit, analysts warn.","The S&P 500 is on a six-day winning streak, as investors pile into the Trump-trade rally on expectations that the president-elect will cut taxes and red tape, and bolster growth. One big hope is that deal making is set to boom, and that’s driving a rebound in bank stocks.","The stunning post-election stock market rally could be in jeopardy if the president-elect’s agenda spurs inflation, and adds to the deficit, analysts warn.",Business,2024-11-12
2024-11-12 13:30:18+00:00,Do You Know These World-Famous Children’s Books?,Folk tales and beloved characters from cultures around the globe can are celebrated in popular books for young readers. Test your knowledge of them with this short quiz.,Folk tales and beloved characters from cultures around the globe can are celebrated in popular books for young readers. Test your knowledge of them with this short quiz.,Folk tales and beloved characters from cultures around the globe can are celebrated in popular books for young readers. Test your knowledge of them with this short quiz.,Books,2024-11-12
2024-11-12 13:56:13+00:00,"Sharath Jois, Yoga Master and Heir to Ashtanga’s Founder, Dies at 53",He became one of the world’s most sought-after teachers of a style of yoga that his grandfather helped turn into a popular form of exercise worldwide.,"Sharath Jois, the yoga master who garnered legions of followers by teaching Ashtanga, the popular style of yoga founded by his grandfather, died on Monday in Virginia. He was 53.",He became one of the world’s most sought-after teachers of a style of yoga that his grandfather helped turn into a popular form of exercise worldwide.,Express,2024-11-12
2024-11-12 14:16:05+00:00,Archbishop of Canterbury Resigns Over U.K. Church Abuse Scandal,"The Most Rev. Justin Welby, the leader of 85 million Anglicans worldwide, announced his resignation days after a report found he had taken insufficient action over claims of abuse.","The archbishop of Canterbury, the Most Rev. Justin Welby, resigned on Tuesday after a damning report concluded that he had failed to pursue a proper investigation into claims of widespread abuse of boys and young men decades ago at Christian summer camps.","The Most Rev. Justin Welby, the leader of 85 million Anglicans worldwide, announced his resignation days after a report found he had taken insufficient action over claims of abuse.",Foreign,2024-11-12
2024-11-12 14:17:15+00:00,Amsterdam Authorities Say They Expect More Arrests Related to Violent Clashes,"So far, 62 people have been detained in connection with unrest surrounding a soccer match as officials said they continue to investigate antisemitic attacks, as well as incendiary behavior by both sides.","The authorities in Amsterdam said on Tuesday that they expected to make more arrests in connection with what they have called antisemitic assaults on Israeli soccer fans in the city last week, as well as related confrontations and incendiary behavior by both sides.","So far, 62 people have been detained in connection with unrest surrounding a soccer match as officials said they continue to investigate antisemitic attacks, as well as incendiary behavior by both sides.",Foreign,2024-11-12
2024-11-12 14:22:03+00:00,Blinken Heads to NATO as Alliance Prepares for Trump’s Return,Officials meeting in Brussels will discuss Ukraine’s war against Russia amid concerns that the new administration will slash U.S. support for Kyiv.,"Secretary of State Antony J. Blinken traveled to Brussels on Tuesday to attend meetings with NATO and European officials to discuss Ukraine’s war against Russia, the State Department announced.",Officials meeting in Brussels will discuss Ukraine’s war against Russia amid concerns that the new administration will slash U.S. support for Kyiv.,Washington,2024-11-12
2024-11-12 14:23:06+00:00,Exxon Chief to Trump: Don’t Withdraw From Paris Climate Deal,"Darren Woods was one of only a few Western oil executives attending a global climate conference in Baku, Azerbaijan.","Darren Woods, the chief executive of Exxon Mobil, cautioned President-elect Donald J. Trump on Tuesday against withdrawing from the Paris agreement to curb climate-warming emissions, saying Mr. Trump risked leaving a void at the negotiating table.","Darren Woods was one of only a few Western oil executives attending a global climate conference in Baku, Azerbaijan.",Business,2024-11-12
2024-11-12 14:44:13+00:00,"Kennedy’s F.D.A. Wish List: Raw Milk, Stem Cells, Heavy Metals","Robert F. Kennedy Jr., one of President-elect Donald J. Trump’s advisers on health, is taking aim at the agency’s oversight on many fronts.","Robert F. Kennedy Jr. has been unflinching in his attacks on the Food and Drug Administration in recent weeks, saying he wants to fire agency experts who have taken action against treatments that have sometimes harmed people or that teeter on the fringe of accepted health care practice.","Robert F. Kennedy Jr., one of President-elect Donald J. Trump’s advisers on health, is taking aim at the agency’s oversight on many fronts.",Science,2024-11-12
2024-11-12 15:02:32+00:00,"Emboldened by Re-election, Trump Renews Bid to Overturn His Conviction","Donald J. Trump moved to dismiss his Manhattan criminal case, reflecting his expansive view of presidential power. The judge paused all activity in the case, including Mr. Trump’s sentencing.","President-elect Donald J. Trump is mounting a resurgent bid to dismiss his criminal conviction in New York in the wake of his electoral victory, hoping to clear his record of 34 felonies before returning to the White House, court records unsealed on Tuesday show.","Donald J. Trump moved to dismiss his Manhattan criminal case, reflecting his expansive view of presidential power. The judge paused all activity in the case, including Mr. Trump’s sentencing.",Metro,2024-11-12
2024-11-12 15:03:24+00:00,Who Are the Next Leaders of the Democratic Party?,"Democrats will soon have a leadership vacuum, and there will be no shortage of highly ambitious governors, senators and transportation secretaries looking to fill it.","American presidential elections tend to be a zero-sum game for the parties and their voters. Win, and everything is great. Lose, and your party is rudderless, leaderless and powerless.","Democrats will soon have a leadership vacuum, and there will be no shortage of highly ambitious governors, senators and transportation secretaries looking to fill it.",Politics,2024-11-12
2024-11-12 15:05:28+00:00,Triumphant Republicans Grapple With Trump’s Influence as They Return to Capitol,The president-elect is to visit Capitol Hill on Wednesday as Republican senators elect a majority leader. His staffing decisions are already depleting the narrow majority the G.O.P. expects in the House.,Ebullient Republicans returned to Capitol Hill on Tuesday after elections that put them on the brink of taking control of both chambers of Congress to face critical questions about how they will wield their power — and how tight a grip President-elect Donald J. Trump will have on their new majority.,The president-elect is to visit Capitol Hill on Wednesday as Republican senators elect a majority leader. His staffing decisions are already depleting the narrow majority the G.O.P. expects in the House.,Washington,2024-11-12
2024-11-12 15:08:03+00:00,Italian City in Amanda Knox Case Wants to Move On. A New Series Won’t Let It.,"When a show produced by Ms. Knox about the murder of Meredith Kercher was filmed in Perugia, an outcry by residents led the mayor to apologize.","Seventeen years after Amanda Knox, the American exchange student, was arrested and charged with killing her roommate in Perugia, a picturesque university city in central Italy, some of its citizens are outraged that their city is once again being dragged into a tragedy that they would prefer to forget.","When a show produced by Ms. Knox about the murder of Meredith Kercher was filmed in Perugia, an outcry by residents led the mayor to apologize.",Foreign,2024-11-12
2024-11-12 15:11:53+00:00,"This ‘Ghost’ Fish Seemed Extinct, Until It Turned Up in Unexpected Places","No one saw a Mekong giant salmon carp for 15 years, but then the species was spotted in areas of Cambodia that suggest it may be found in more locations.",The Mekong giant salmon carp is four feet long and weighs 66 pounds. It is so elusive — recorded only 30 times by scientists — that they nicknamed it the “Mekong ghost” for the Southeast Asian river that was its habitat.,"No one saw a Mekong giant salmon carp for 15 years, but then the species was spotted in areas of Cambodia that suggest it may be found in more locations.",Science,2024-11-12
2024-11-12 15:22:06+00:00,"Frank Auerbach, a Celebrated and Tireless Painter, Dies at 93","Known for his unyielding seven-day-a-week work schedule, he returned again and again to the same models and London street scenes.","Frank Auerbach, one of Britain’s pre-eminent postwar painters, who for more than 60 years single-mindedly painted a small circle of intimates and the streets and parks near his London studio, died on Monday at his home in London. He was 93.","Known for his unyielding seven-day-a-week work schedule, he returned again and again to the same models and London street scenes.",Obits,2024-11-12
2024-11-12 15:34:14+00:00,Trump’s Win a Worry for an Already Struggling Wind Industry,"Faced with rising costs and thin margins, wind energy developers have lately been reducing their ambitions.","Not long ago, two factories operated in Colorado by Vestas Wind Systems, the world’s leading turbine maker, were barely functioning. They had “next to no orders,” said the company’s chief executive, Henrik Andersen.","Faced with rising costs and thin margins, wind energy developers have lately been reducing their ambitions.",Business,2024-11-12
2024-11-12 15:41:56+00:00,Julio Bocca to Run Argentina’s Premier Ballet Company,"Bocca, the former star dancer who retired from American Ballet Theater in 2006, will be artistic director of the company at Teatro Colón in Buenos Aires.","Julio Bocca, the most famous Argentine dancer in recent memory, will be the next artistic director of Argentina’s national ballet company, starting in February, the Teatro Colón in Buenos Aires announced Tuesday.","Bocca, the former star dancer who retired from American Ballet Theater in 2006, will be artistic director of the company at Teatro Colón in Buenos Aires.",Culture,2024-11-12
2024-11-12 15:55:33+00:00,"Its Birthrate Falling, Russia Targets Child-Free Lifestyles",The country’s lower house of Parliament passed a law that would ban what it calls “propaganda” discouraging Russians from having children.,"Russian lawmakers on Tuesday voted to ban the advocacy of child-free lifestyles, in a move that is part of a broader effort by the Kremlin to reverse a falling birthrate and promote the country as a bastion of traditional values that is battling a decadent West.",The country’s lower house of Parliament passed a law that would ban what it calls “propaganda” discouraging Russians from having children.,Foreign,2024-11-12
2024-11-12 16:00:04+00:00,Five-Star Coconut Curry Chickpeas With Pumpkin and Lime,"This 30-minute vegan dinner boasts five stars and over 10,000 reviews: “This recipe is WOW!,” one reader wrote.","We’re rolling toward the most festive time of the year — and, naturally, the busiest one.","This 30-minute vegan dinner boasts five stars and over 10,000 reviews: “This recipe is WOW!,” one reader wrote.",Dining,2024-11-12
2024-11-12 16:00:07+00:00,"At Long Last, the Surge in S.T.I.s May Be Leveling Off","Rates of gonorrhea declined in 2023, while diagnoses of syphilis and chlamydia held roughly steady, according to new C.D.C. data.","After decades of unrelenting increases, rates of sexually transmitted infections in the United States are showing hints of a downturn.","Rates of gonorrhea declined in 2023, while diagnoses of syphilis and chlamydia held roughly steady, according to new C.D.C. data.",Science,2024-11-12
2024-11-12 16:01:13+00:00,Texas Attorney General Seeks Order to Preserve Jack Smith’s Trump Records,"Ken Paxton asked a judge to order Mr. Smith, the special counsel who brought two criminal cases against Donald J. Trump, to preserve his records and avoid “obstruction of accountability.”","Ken Paxton, the attorney general of Texas, has asked a federal judge for an emergency order that would force the special counsel, Jack Smith, to preserve all of his investigative records even as Mr. Smith moves toward shutting down the criminal cases he has brought against President-elect Donald J. Trump.","Ken Paxton asked a judge to order Mr. Smith, the special counsel who brought two criminal cases against Donald J. Trump, to preserve his records and avoid “obstruction of accountability.”",Washington,2024-11-12
2024-11-12 16:04:48+00:00,"E.P.A. to Charge Oil Companies First-Ever Methane Fee, but Will It Last?","The Biden administration is imposing a fee on large energy companies that spew excess methane, a potent greenhouse gas. Republicans may be able to repeal it.","Oil and gas companies for the first time will face fines for emitting methane, a potent greenhouse gas that leaks from wells, pipelines and storage facilities, the Biden administration announced on Tuesday.","The Biden administration is imposing a fee on large energy companies that spew excess methane, a potent greenhouse gas. Republicans may be able to repeal it.",Climate,2024-11-12
2024-11-12 16:30:20+00:00,Many Kids’ Melatonin Supplements Don’t Contain the Doses They Claim,"A new study raises concerns about the supplements, which parents are increasingly using to help children sleep.","Gummies, chocolate and even jelly beans: Melatonin supplements marketed for children are popular among parents struggling to get kids to sleep, and are often recommended by doctors for this purpose.","A new study raises concerns about the supplements, which parents are increasingly using to help children sleep.",Well,2024-11-12
2024-11-12 17:00:08+00:00,‘Devious’ New Deep Sea Creature Hid Its Identity From Scientists,It took nearly 25 years for biologists to discover that a swimming and glowing organism in the ocean’s midnight zone was actually a sea slug.,"Bruce Robison, a marine biologist, has long used robotic vehicles to explore the Monterey Canyon off California — a gargantuan rift of the Pacific seabed that descends rapidly from coastal shallows to a depth of more than two miles. In early 2000, he stumbled on a strange creature he had never seen before.",It took nearly 25 years for biologists to discover that a swimming and glowing organism in the ocean’s midnight zone was actually a sea slug.,Science,2024-11-12
2024-11-12 17:00:31+00:00,Why Trump’s Victory Is Fueling a Market Frenzy,Investors have been comforted by a clear election result and are anticipating tax cuts and deregulation from a second Trump administration.,"Donald J. Trump’s election victory reverberated through financial markets. And one week later, bets on the economy’s path and on corporate winners or losers — known as the “Trump trade” on Wall Street — are in full swing.",Investors have been comforted by a clear election result and are anticipating tax cuts and deregulation from a second Trump administration.,Business,2024-11-12
2024-11-12 17:01:31+00:00,Tracking Tropical Depression Usagi,See the likely path and wind arrival times for Usagi.,See the likely path and wind arrival times for Usagi.,See the likely path and wind arrival times for Usagi.,Weather,2024-11-12
2024-11-12 17:14:03+00:00,"Who Is Michael Waltz, Trump’s Pick to Be National Security Adviser?",The former Green Beret and three-term congressman from Florida has established himself as a hawkish Republican voice on matters of national security.,"Representative Michael Waltz of Florida, whom President-elect Donald J. Trump has chosen to be his national security adviser, is a former Green Beret and three-term congressman who established himself early on Capitol Hill as a key hawkish voice on matters of national security.",The former Green Beret and three-term congressman from Florida has established himself as a hawkish Republican voice on matters of national security.,Washington,2024-11-12
2024-11-12 17:16:17+00:00,German Lawmakers Agree on Date for Snap Election in New Year,"After the collapse of Chancellor Olaf Scholz’s governing coalition, the balloting will be held on Feb. 23, about seven months before it had been scheduled.","A week after Chancellor Olaf Scholz’s three-party coalition fell apart over next year’s budget, his party and the main opposition, the conservative Christian Democratic Union, have agreed to hold a snap election on Feb. 23.","After the collapse of Chancellor Olaf Scholz’s governing coalition, the balloting will be held on Feb. 23, about seven months before it had been scheduled.",Foreign,2024-11-12
2024-11-12 17:23:14+00:00,‘The Vegetarian’ Review: Putting a Nobel Prize Winner’s Work Onstage,"After Han Kang won the Prize in Literature last month, a stage version of her novel “The Vegetarian” sold out its run at a struggling Paris theater.","Other Paris theaters may be a little envious of the Odéon this fall. In a stroke of good luck, long before the Nobel committee met to decide its 2024 honorees, the playhouse had scheduled a new stage adaptation of a work by Han Kang, the South Korean novelist and surprise winner of this year’s Prize in Literature.","After Han Kang won the Prize in Literature last month, a stage version of her novel “The Vegetarian” sold out its run at a struggling Paris theater.",Culture,2024-11-12
2024-11-12 17:24:50+00:00,No More Rat Buffets: What to Know About New York City’s New Trash Rules,"The rules herald the end of the city’s peculiar, decades-old tradition of letting residents place their bulging garbage bags directly on the sidewalk.",A new era has dawned for New York City’s garbage.,"The rules herald the end of the city’s peculiar, decades-old tradition of letting residents place their bulging garbage bags directly on the sidewalk.",Metro,2024-11-12
2024-11-12 17:24:51+00:00,Federal Judge Blocks Louisiana Law Requiring Ten Commandments in Classrooms,The ruling is probably the first in what could be a long legal fight for conservative Christian groups hoping to amplify public expressions of faith.,"A federal judge in Louisiana blocked a state law on Tuesday that would have required the display of the Ten Commandments in every public school classroom. The legislation, passed by state lawmakers this year, has been closely watched, because Louisiana was the first state to enact this kind of mandate in more than 40 years.",The ruling is probably the first in what could be a long legal fight for conservative Christian groups hoping to amplify public expressions of faith.,National,2024-11-12
2024-11-12 17:34:19+00:00,In Search of Ways to Cope in the Trump Era,"Readers offer various strategies, including retreat, engagement, art and grief. Also: The ways to pray; regrowing New York City.",To the Editor:,"Readers offer various strategies, including retreat, engagement, art and grief. Also: The ways to pray; regrowing New York City.",Letters,2024-11-12
2024-11-12 17:34:44+00:00,A Former Harrods Employee Accuses Al-Fayed of Trafficking and Says His Brother Knew,"In a U.S. court filing, a former employee says she was trafficked, raped and abused when Mohamed al-Fayed owned Harrods, and that his brother Ali may have evidence of the abuse.","A former employee of the late billionaire Mohamed al-Fayed has said that she was “raped and brutally abused” and trafficked while she worked at the luxury British department store Harrods, and that his brother was aware of her trafficking.","In a U.S. court filing, a former employee says she was trafficked, raped and abused when Mohamed al-Fayed owned Harrods, and that his brother Ali may have evidence of the abuse.",Foreign,2024-11-12
2024-11-12 17:39:38+00:00,U.S. Allows Americans to Hold Foreign Conferences With Speakers Under Sanctions,"Reversing itself, the Treasury Department said U.S. sanctions do not prohibit hearing from foreigners deemed to be terrorists or other offenders.",The Biden administration will allow Americans to hear from speakers who are subject to U.S. sanctions — including members of Hamas and Hezbollah — at overseas conferences sponsored by American organizations.,"Reversing itself, the Treasury Department said U.S. sanctions do not prohibit hearing from foreigners deemed to be terrorists or other offenders.",Washington,2024-11-12
2024-11-12 17:44:38+00:00,Andrew Carmellini Expands His Locanda Verde to Hudson Yards,"The two-story space, adorned with paintings and drawings by Robert De Niro Sr., will serve a larger menu.","New and improved is the best way to describe this Hudson Yards location of Andrew Carmellini’s 15-year old TriBeCa osteria. It’s more clubby-looking, on two floors on street level in a shiny new tower, adorned throughout with paintings and drawings (even on the menu) by Robert De Niro Sr., the New York School artist and father of the actor who is a backer of the restaurant. A few dishes on the downtown menu are served, with some tweaks. The pumpkin ravioli is now tortelli di zucca (above); and dishes for two (or more) are now on the menu, not as hidden specials, including garlic chicken, lobster paccheri and a bistecca alla Fiorentina.  (Friday)","The two-story space, adorned with paintings and drawings by Robert De Niro Sr., will serve a larger menu.",Dining,2024-11-12
2024-11-12 17:49:38+00:00,Israel and Hezbollah Trade Deadly Attacks,"Israeli strikes pounded areas in the southern suburbs of Beirut, a day after eight people were killed, according to the authorities, in the northernmost attack on Lebanese soil since the start of the war. Israeli officials said two men were killed in a rocket attack from Lebanon on Tuesday.","Israeli strikes pounded areas in the southern suburbs of Beirut, a day after eight people were killed, according to the authorities, in the northernmost attack on Lebanese soil since the start of the war. Israeli officials said two men were killed in a rocket attack from Lebanon on Tuesday.","Israeli strikes pounded areas in the southern suburbs of Beirut, a day after eight people were killed, according to the authorities, in the northernmost attack on Lebanese soil since the start of the war. Israeli officials said two men were killed...",,2024-11-12
2024-11-12 18:01:59+00:00,"In This Tokyo Rock Novel, the Cool Kids Are Not All Right","“Set My Heart on Fire” follows a young woman through a world of drugs, music and highly conditional relationships.","One thing young people and the despondent have in common is myopia. An existential nearsightedness — as persistent as it is understandable — is comorbid with both conditions. The narrator of Izumi Suzuki’s novel “Set My Heart on Fire,” first published in Japan in 1983, is doubly impaired, being both young and miserable. To see the world through her eyes is to behold a very limited view indeed.","“Set My Heart on Fire” follows a young woman through a world of drugs, music and highly conditional relationships.",BookReview,2024-11-12
2024-11-12 18:32:37+00:00,"At 80, a Concert Singer Finds Herself a Hot Commodity in Opera","Lucy Shelton, a soprano known for her work in the contemporary repertoire, has had a role tailor-made for her in “Lucidity,” an opera about identity and dementia.","When the soprano Lucy Shelton opened a recital at Merkin Hall in 2019 with “Adieu à la vie,” a song by Rossini, she was about to turn 75. And though she was not bidding farewell to life as the song’s title suggests, she felt she was done with performing. For decades, she had been one of the most sought-after interpreters of contemporary vocal music. But she had reached a point where “I couldn’t sing the things that I used to sing,” she said in an interview. “And that’s depressing.”","Lucy Shelton, a soprano known for her work in the contemporary repertoire, has had a role tailor-made for her in “Lucidity,” an opera about identity and dementia.",Culture,2024-11-12
2024-11-12 18:33:05+00:00,A Worldwide ‘Jew Hunt’,"Antisemitism is reaching the point of catastrophe, for Jews and for Europe itself.","If any doubts remained about the motives of the Amsterdam thugs who last week terrorized and assaulted Israeli soccer fans in droves, an investigation in The Wall Street Journal should settle the questions.","Antisemitism is reaching the point of catastrophe, for Jews and for Europe itself.",OpEd,2024-11-12
2024-11-12 18:33:49+00:00,U.S. Jury Awards $42 Million to Iraqi Men Abused at Abu Ghraib,A Virginia-based military contractor that supplied interrogators to the Army at a notorious prison was found liable for the abuse of three men there.,"A defense contractor that supplied interrogators to the U.S. Army at the notorious Abu Ghraib prison in Iraq is liable for the abuse suffered by three Iraqi men who were detained there two decades ago, a federal jury found on Tuesday. It awarded each of the men $3 million in compensation and another $11 million in punitive damages.",A Virginia-based military contractor that supplied interrogators to the Army at a notorious prison was found liable for the abuse of three men there.,National,2024-11-12
2024-11-12 18:34:27+00:00,Britain Sets Out to Be a Clean Energy Destination,"The prime minister announced more ambitious climate targets, charting a very different course from the United States, which is expected to roll back its energy transition plans.","Britain on Tuesday announced the swiftest, most ambitious climate target of any industrial economy. In so doing, it not only laid out the economic case for clean energy, but also sought to chart a very different course from its longtime ally across the pond, the United States.","The prime minister announced more ambitious climate targets, charting a very different course from the United States, which is expected to roll back its energy transition plans.",Climate,2024-11-12
2024-11-12 18:35:47+00:00,Man Kills Dozens in China Car Ramming Attack,"A man drove a vehicle into a crowd of people exercising at a sports center in Zhuhai, China, killing at least 35 people, the police in China said.","A man drove a vehicle into a crowd of people exercising at a sports center in Zhuhai, China, killing at least 35 people, the police in China said.","A man drove a vehicle into a crowd of people exercising at a sports center in Zhuhai, China, killing at least 35 people, the police in China said.",,2024-11-12
2024-11-12 18:55:33+00:00,The Unmistakable Backdrop of COP29,"At the U.N. climate conference in Azerbaijan, world leaders are gathered in a petrostate to discuss the uncertain future of global climate policy.","It smells like gasoline at the United Nations climate change conference here in Baku, Azerbaijan.","At the U.N. climate conference in Azerbaijan, world leaders are gathered in a petrostate to discuss the uncertain future of global climate policy.",Climate,2024-11-12
2024-11-12 19:00:10+00:00,6 Ambient Tracks to Transport You Someplace Else,"Listen to Gas, Hiroshi Yoshimura and Lou Reed (yes, that Lou Reed).","For several reasons, I have found myself listening to a lot of ambient music this week — even more than usual, which is already a significant amount. I have a new upstairs neighbor who seems to really like high-BPM techno, so I’ve needed to ensconce myself in a more inhabitable soundscape.","Listen to Gas, Hiroshi Yoshimura and Lou Reed (yes, that Lou Reed).",Culture,2024-11-12
2024-11-12 19:00:12+00:00,"‘Maybe Happy Ending’ Review: For Robots, Is It Love or Just a Hookup?","A supersmart musical about making a connection arrives on Broadway in a joyful, heartbreaking, cutting-edge production.","Claire is low on energy, so she pops across the hall to Oliver’s pad for a pick-me-up. But Oliver, a creature of routine, doesn’t like being interrupted while listening to jazz and waiting for mail. She insists, he gives in, and a spark, maybe a literal one, is ignited.","A supersmart musical about making a connection arrives on Broadway in a joyful, heartbreaking, cutting-edge production.",Culture,2024-11-12
2024-11-12 19:01:48+00:00,Mexico Signals It Could Hit Back at U.S. With Tariffs of Its Own,Could a tariff war erupt between the United States and Mexico? A top Mexican official said his country might retaliate if the Trump administration placed steep tariffs on Mexico.,Mexico’s government on Monday signaled that it planned to hit back with trade restrictions of its own if President-elect Donald J. Trump followed through on his threats to impose sky-high tariffs on Mexican exports to the United States.,Could a tariff war erupt between the United States and Mexico? A top Mexican official said his country might retaliate if the Trump administration placed steep tariffs on Mexico.,Foreign,2024-11-12
2024-11-12 19:04:10+00:00,Man Who Helped Restrain Jordan Neely Testifies About Fatal Chokehold,"Eric Gonzalez, who helped Daniel Penny pin Mr. Neely to the floor of a subway car, also said he had lied when he told investigators Mr. Neely had hit him.",A Bronx man seen in a video last year helping Daniel Penny restrain a homeless man on a subway car floor testified on Tuesday that he had stepped in thinking that his assistance would mean that Mr. Penny would release his chokehold.,"Eric Gonzalez, who helped Daniel Penny pin Mr. Neely to the floor of a subway car, also said he had lied when he told investigators Mr. Neely had hit him.",Metro,2024-11-12
2024-11-12 19:11:24+00:00,Man Found Living in Crawl Space of Los Angeles Home,A 92-year-old woman had heard strange noises late at night for weeks before the police arrested a naked man who they said had been living under her house.,"The police in Los Angeles arrested a man on Friday who had been living under the home of a 92-year-old woman, who had assumed that the strange noises she had been hearing inside her house in recent weeks were caused by animals.",A 92-year-old woman had heard strange noises late at night for weeks before the police arrested a naked man who they said had been living under her house.,Express,2024-11-12
2024-11-12 19:12:36+00:00,"As Trump Staffs Up, House Republicans Watch Their Expected Majority Shrink","After the president-elect named two G.O.P. representatives to top posts, party leaders warned they may not be able to spare many — or any — more.",President-elect Donald J. Trump’s push to stack his administration with loyal members of Congress is colliding with a tough political reality for Republicans: They are running out of the bodies they need to preserve the narrow House majority they expect to hold.,"After the president-elect named two G.O.P. representatives to top posts, party leaders warned they may not be able to spare many — or any — more.",Washington,2024-11-12
2024-11-12 19:33:55+00:00,Saks Fifth Avenue Calls Off Holiday Light Show,The department store is canceling an annual show that has long drawn tourists to its flagship store in New York City.,"A light show that drew thousands of tourists and holiday shoppers each winter — with blinking, swirling, exploding spectacles that seemed to be growing more elaborate every year — is no more.",The department store is canceling an annual show that has long drawn tourists to its flagship store in New York City.,Express,2024-11-12
2024-11-12 19:39:06+00:00,Colleges Wonder if They Will Be ‘the Enemy’ Under Trump,"Higher education has been a favorite target of Republicans who believe schools have tilted leftward. Now, colleges and universities are bracing for the Trump administration to take action.","For many years, Republicans portrayed colleges as bastions of leftism, awash in bias against conservatives and impervious to change.","Higher education has been a favorite target of Republicans who believe schools have tilted leftward. Now, colleges and universities are bracing for the Trump administration to take action.",National,2024-11-12
2024-11-12 19:53:24+00:00,"Who Is Marco Rubio, Said to Be Trump’s Pick for Secretary of State?",The three-term senator from Florida viciously criticized Donald J. Trump during the 2016 campaign but has since ingratiated himself and become a foreign policy adviser to Mr. Trump.,"Senator Marco Rubio of Florida, a onetime G.O.P. golden boy, burst onto the national political scene over a decade ago with an expansive vision for his party in which he — the son of a bartender and a maid, both Cuban immigrants — could reach the pinnacle of power in the United States.",The three-term senator from Florida viciously criticized Donald J. Trump during the 2016 campaign but has since ingratiated himself and become a foreign policy adviser to Mr. Trump.,Washington,2024-11-12
2024-11-12 19:55:01+00:00,"Some Black Voters Ask, What Have Democrats Done for Us?","In interviews, these voters, especially men, questioned what dividends have come from their loyalty: “I’m just kind of over it all.”","Jamaal Stokes’s quality of life in Milwaukee has declined over the past decade, just as it has for many other Black residents.","In interviews, these voters, especially men, questioned what dividends have come from their loyalty: “I’m just kind of over it all.”",National,2024-11-12
2024-11-12 20:10:08+00:00,"Mike Huckabee, Former Arkansas Governor, Is Trump’s Choice for Ambassador to Israel","If confirmed, Mr. Huckabee, a former pastor who has never served as an overseas diplomat, would play a crucial role in helping Mr. Trump try to end the war in Gaza.","President-elect Donald J. Trump has selected Mike Huckabee, a former governor of Arkansas, to be his ambassador to Israel, choosing a loyal ally for a crucial foreign post at a time of crisis in the Middle East.","If confirmed, Mr. Huckabee, a former pastor who has never served as an overseas diplomat, would play a crucial role in helping Mr. Trump try to end the war in Gaza.",Washington,2024-11-12
2024-11-12 20:12:10+00:00,Judge Schedules Plea Hearing in 9/11 Case for Early January,The timetable could partially resolve the case before the inauguration of President-elect Donald J. Trump.,"A military judge on Tuesday provisionally set the week of Jan. 6 for a guilty plea hearing for Khalid Shaikh Mohammed, accused as the mastermind of the Sept. 11 attacks, a schedule that gives the government time to try to get out of the plea agreement.",The timetable could partially resolve the case before the inauguration of President-elect Donald J. Trump.,Washington,2024-11-12
